,a,b,c,ep_delta,ep_eta,ep_alpha,ep_beta,ep_ujump,ep_input,ip_delta,ip_eta,ip_alpha,ip_beta,ip_ujump,ip_input,cp_ee,cp_ii,cp_ie,cp_ei,sp_ge,sp_gi,sp_sejump,sp_sijump,sp_reve,sp_revi,sp_tause,sp_tausi,f_target,fmax_MPR_exc,fmax_SNN_exc,error_freq_exc,fmax_MPR_inh,fmax_SNN_inh,error_freq_inh,parameter_set_file,param_ID,fitness
75,0.04,5.0,140.0,0.3138932067576357,7.402354335689646,0.02,0.2,8,0,0.1380581005796172,3.962262345233029,0.1,0.2,2,0,0.8,0.2,0.2,0.8,8.748105617961262,21.19233439964391,0.8,1.2,0,-80,5,5,60,59.9997598857056,14.0,76.666266476176,59.9997598857056,14.0,76.666266476176,optimized_frequencies,184,0.0
76,0.04,5.0,140.0,0.5258758257145943,3.882339059502426,0.02,0.2,8,0,0.1981260757284068,7.111662690304627,0.1,0.2,2,0,0.8,0.2,0.2,0.8,9.6119293616937,27.949055133450884,0.8,1.2,0,-80,5,5,60,59.99978485447198,58.0,3.3329747574533046,59.99978485447198,58.0,3.3329747574533046,optimized_frequencies,185,0.0
77,0.04,5.0,140.0,0.3605395883822621,2.1217420217685863,0.02,0.2,8,0,0.2717477833613654,3.3689360538769293,0.1,0.2,2,0,0.8,0.2,0.2,0.8,9.955625356166909,20.080060591093527,0.8,1.2,0,-80,5,5,60,59.99972306328927,6.0,89.99953843881543,59.99972306328927,6.0,89.99953843881543,optimized_frequencies,186,0.0
78,0.04,5.0,140.0,0.528987917100871,4.030805434622597,0.02,0.2,8,0,0.0897724423985949,11.299987092773373,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.266322588374037,24.411953647129156,0.8,1.2,0,-80,5,5,60,59.99977320234509,67.0,-11.667044662758183,59.99977320234509,67.0,-11.667044662758183,optimized_frequencies,187,0.0
79,0.04,5.0,140.0,0.2455869909240895,3.765716798513456,0.02,0.2,8,0,0.1240287863979578,13.691114154299797,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.796428463504146,28.161179980434586,0.8,1.2,0,-80,5,5,60,59.99978405847697,68.0,-13.33369323587172,59.99978405847697,68.0,-13.33369323587172,optimized_frequencies,188,0.0
80,0.04,5.0,140.0,0.4390262864605705,5.775461263885861,0.02,0.2,8,0,0.1418146934990503,9.760687415738444,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.8368928504411537,25.05363496219011,0.8,1.2,0,-80,5,5,60,59.9997614854685,60.0,-0.0003975242191719,59.9997614854685,60.0,-0.0003975242191719,optimized_frequencies,189,0.0
81,0.04,5.0,140.0,0.140974320520368,10.24118867259978,0.02,0.2,8,0,0.0625273297595718,17.616020386575933,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.277818722640074,29.816565831187244,0.8,1.2,0,-80,5,5,60,59.99979111398909,76.0,-26.66701481001818,59.99979111398909,76.0,-26.66701481001818,optimized_frequencies,190,0.0
82,0.04,5.0,140.0,0.7758262343235395,3.110475705001856,0.02,0.2,8,0,0.1947536605353831,5.783242236823902,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.066555182292404,20.56605686920598,0.8,1.2,0,-80,5,5,60,59.99972498258224,55.0,8.332874970970394,59.99972498258224,55.0,8.332874970970394,optimized_frequencies,191,0.0
83,0.04,5.0,140.0,0.1568916386812439,6.823365661048237,0.02,0.2,8,0,0.0751627995256034,15.671878244020682,0.1,0.2,2,0,0.8,0.2,0.2,0.8,10.738863813631434,29.340737823479355,0.8,1.2,0,-80,5,5,60,59.999857499447806,72.0,-20.000237500920324,59.999857499447806,72.0,-20.000237500920324,optimized_frequencies,192,0.0
84,0.04,5.0,140.0,0.5118941381983815,7.959946588839632,0.02,0.2,8,0,0.1163698646511555,10.236275883492157,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.581026572073526,21.87075621112032,0.8,1.2,0,-80,5,5,60,59.999734292243105,65.0,-8.333776179594826,59.999734292243105,65.0,-8.333776179594826,optimized_frequencies,193,0.0
85,0.04,5.0,140.0,0.0589770849787674,8.36854949436589,0.02,0.2,8,0,0.0921839561798178,12.82574159871767,0.1,0.2,2,0,0.8,0.2,0.2,0.8,11.589259544789554,20.076965181001786,0.8,1.2,0,-80,5,5,60,59.9999266343124,70.0,-16.666788942812662,59.9999266343124,70.0,-16.666788942812662,optimized_frequencies,194,0.0
86,0.04,5.0,140.0,0.297712464609249,2.39861848281022,0.02,0.2,8,0,0.2703223580580435,3.2760852371314755,0.1,0.2,2,0,0.8,0.2,0.2,0.8,16.54209323524339,25.01336862538685,0.8,1.2,0,-80,5,5,60,59.99976856941181,4.0,93.33294761568636,59.99976856941181,4.0,93.33294761568636,optimized_frequencies,195,0.0
87,0.04,5.0,140.0,0.4232487464299119,4.08704186861048,0.02,0.2,8,0,0.173705651977097,8.434697738419061,0.1,0.2,2,0,0.8,0.2,0.2,0.8,9.440207118887354,26.266605268887133,0.8,1.2,0,-80,5,5,60,59.99977341560864,59.0,1.6662890260144063,59.99977341560864,59.0,1.6662890260144063,optimized_frequencies,196,0.0
88,0.04,5.0,140.0,0.282328910551813,5.076329225613388,0.02,0.2,8,0,0.1625868103244899,7.1207483526451085,0.1,0.2,2,0,0.8,0.2,0.2,0.8,19.637642031603768,27.50553348031753,0.8,1.2,0,-80,5,5,60,59.99982972153796,57.0,4.9997162025632615,59.99982972153796,57.0,4.9997162025632615,optimized_frequencies,197,0.0
89,0.04,5.0,140.0,0.6537823227200085,15.074883591003251,0.02,0.2,8,0,0.2491856699932232,5.10536338004588,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.199711181667155,15.017426537163344,0.8,1.2,0,-80,5,5,60,59.99964469710429,54.0,9.999407828507143,59.99964469710429,53.0,11.666074495173811,optimized_frequencies,198,0.0
90,0.04,5.0,140.0,0.2606388965885589,10.9003651752836,0.02,0.2,8,0,0.0670446877875439,12.722509301224411,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.951273446297394,26.37178572254749,0.8,1.2,0,-80,5,5,60,59.99986744051945,68.0,-13.333554265800911,59.99986744051945,68.0,-13.333554265800911,optimized_frequencies,199,0.0
91,0.04,5.0,140.0,0.1870409430809235,6.163866818994061,0.02,0.2,8,0,0.1708099928277833,9.44493699401415,0.1,0.2,2,0,0.8,0.2,0.2,0.8,11.081214360103289,20.544150361588343,0.8,1.2,0,-80,5,5,60,59.99984657125103,61.0,-1.6669223812482887,59.99984657125103,61.0,-1.6669223812482887,optimized_frequencies,200,0.0
92,0.04,5.0,140.0,0.632376732051819,9.329762532297172,0.02,0.2,8,0,0.0940197721087118,9.602902296393552,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.388617837725514,26.90072996853476,0.8,1.2,0,-80,5,5,60,59.99977536419081,7.0,88.33295894031802,59.99977536419081,66.0,-10.000374393015315,optimized_frequencies,201,0.0
93,0.04,5.0,140.0,0.6391703519392568,8.476593793993477,0.02,0.2,8,0,0.0489812076456596,5.728666108543024,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.6300210063471843,10.720376244827047,0.8,1.2,0,-80,5,5,60,59.99974312979223,55.0,8.33290521632038,59.99974312979223,55.0,8.33290521632038,optimized_frequencies,202,0.0
94,0.04,5.0,140.0,0.6738942614476514,15.961403100464516,0.02,0.2,8,0,0.2983952431053979,3.874836857053331,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.30257746147734,17.711125037077792,0.8,1.2,0,-80,5,5,60,59.999685565902766,48.0,19.999475943171277,59.999685565902766,48.0,19.999475943171277,optimized_frequencies,203,0.0
95,0.04,5.0,140.0,0.4650714608166492,2.392079660153863,0.02,0.2,8,0,0.2891663630187224,4.209341399691347,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.146264160897537,7.078606896456149,0.8,1.2,0,-80,5,5,60,59.99944617770311,43.0,28.332410296171854,59.99944617770311,44.0,26.66574362950519,optimized_frequencies,204,0.0
96,0.04,5.0,140.0,0.0890800454613036,11.041451270628253,0.02,0.2,8,0,0.1263656226540901,14.254857887265288,0.1,0.2,2,0,0.8,0.2,0.2,0.8,9.230494918093536,29.54157084647234,0.8,1.2,0,-80,5,5,60,59.999791703552496,68.0,-13.333680494079172,59.999791703552496,68.0,-13.333680494079172,optimized_frequencies,205,0.0
97,0.04,5.0,140.0,0.5365322709150133,2.065339752357179,0.02,0.2,8,0,0.1502959406772244,9.78585382701737,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.398198249601201,17.90991877523175,0.8,1.2,0,-80,5,5,60,59.999691435800656,63.0,-5.000514273665573,59.999691435800656,63.0,-5.000514273665573,optimized_frequencies,206,0.0
98,0.04,5.0,140.0,0.9315675012467854,5.211213092518949,0.02,0.2,8,0,0.2405140388168656,4.792610467043808,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.295311790412302,22.649333253753262,0.8,1.2,0,-80,5,5,60,59.99986502537523,8.0,86.66644170895871,59.99986502537523,49.0,18.333108375625383,optimized_frequencies,207,0.0
99,0.04,5.0,140.0,0.3167047164747178,7.043526181459561,0.02,0.2,8,0,0.1340431037930319,7.605671119377163,0.1,0.2,2,0,0.8,0.2,0.2,0.8,10.622502339804612,22.10302599479192,0.8,1.2,0,-80,5,5,60,59.99978551435446,5.0,91.66630919059077,59.99978551435446,60.0,-0.000357476075905,rand_init_optimization_results,15,0.0
100,0.04,5.0,140.0,0.2629671556805255,8.652110608877846,0.02,0.2,8,0,0.1172445182474364,12.432416010794022,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.086827446924368,29.17063727381369,0.8,1.2,0,-80,5,5,60,57.99979549958043,64.0,-10.00034083403262,57.99979549958043,64.0,-10.00034083403262,rand_init_optimization_results,16,4.0
101,0.04,5.0,140.0,0.9040981663505538,16.48650866540917,0.02,0.2,8,0,0.2302948503857569,4.035432919832083,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.824094335820963,26.14573566776781,0.8,1.2,0,-80,5,5,60,59.99976884848017,58.0,3.3329480808002883,59.99976884848017,58.0,3.3329480808002883,rand_init_optimization_results,17,0.0
102,0.04,5.0,140.0,0.4194756915907666,9.695947808857634,0.02,0.2,8,0,0.1482686656127053,11.000335029935355,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.014016895862871,28.394966256317403,0.8,1.2,0,-80,5,5,60,59.99978370661965,62.0,-3.333693822300579,59.99978370661965,62.0,-3.333693822300579,rand_init_optimization_results,18,0.0
103,0.04,5.0,140.0,0.6264282068335225,5.536481488605995,0.02,0.2,8,0,0.392650589734176,1.9232383280708305,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.1114169299107024,11.728813548145416,0.8,1.2,0,-80,5,5,60,59.99958838137837,15.0,74.99931396896396,59.99958838137837,15.0,74.99931396896396,rand_init_optimization_results,19,0.25
104,0.04,5.0,140.0,0.7271096041451957,3.0368339241626847,0.02,0.2,8,0,0.2036245679115803,4.178130757924535,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.233650738840415,17.891531786939986,0.8,1.2,0,-80,5,5,60,59.99969541755714,52.0,13.332825695928568,59.99969541755714,52.0,13.332825695928568,rand_init_optimization_results,34,0.0
105,0.04,5.0,140.0,0.2184555242325573,3.7632744695676337,0.02,0.2,8,0,0.1193334591243091,6.883160515768921,0.1,0.2,2,0,0.8,0.2,0.2,0.8,8.367480954327208,12.3843617885297,0.8,1.2,0,-80,5,5,60,59.999855036397946,57.0,4.999758393996577,59.999855036397946,57.0,4.999758393996577,rand_init_optimization_results,35,0.0
106,0.04,5.0,140.0,0.2611006454091823,7.881352070433506,0.02,0.2,8,0,0.0767994861632053,6.607550956334869,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.535060801853451,11.44850659677678,0.8,1.2,0,-80,5,5,60,59.99984556898819,23.0,61.666409281646985,59.99984556898819,53.0,11.666409281646988,rand_init_optimization_results,36,0.0
107,0.04,5.0,140.0,0.5333320550477726,7.106237450056563,0.02,0.2,8,0,0.2619716795957746,1.7105534274978569,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.114305195553564,21.819078735485505,0.8,1.2,0,-80,5,5,60,59.999737719823585,18.0,69.99956286637264,59.999737719823585,18.0,69.99956286637264,rand_init_optimization_results,37,0.0
108,0.04,5.0,140.0,0.4525550797175287,11.164519686077927,0.02,0.2,8,0,0.0904997338942216,5.505669472582504,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.241234812495171,12.77146793573225,0.8,1.2,0,-80,5,5,60,59.99960516704725,98.0,-63.33399138825458,59.99960516704725,98.0,-63.33399138825458,rand_init_optimization_results,38,0.0
109,0.04,5.0,140.0,0.7943340748886691,3.185256279148088,0.02,0.2,8,0,0.1214179797111598,2.0187430233270405,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.529310757069279,4.616756167000803,0.8,1.2,0,-80,5,5,60,59.99932213347192,9.0,84.9988702224532,59.99932213347192,9.0,84.9988702224532,rand_init_optimization_results,54,0.0
110,0.04,5.0,140.0,0.5250850013013505,11.294775489479555,0.02,0.2,8,0,0.1962453943717196,8.092944363534755,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.3923082994527975,29.46116786300005,0.8,1.2,0,-80,5,5,60,59.99979146899664,14.0,76.6663191149944,59.99979146899664,67.0,-11.667014218338933,rand_init_optimization_results,55,0.0
111,0.04,5.0,140.0,0.2129351439175879,8.561532759228523,0.02,0.2,8,0,0.128978491148603,13.498567417140409,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.433362224162388,27.489803007546943,0.8,1.2,0,-80,5,5,60,59.99977835651355,68.0,-13.33370273914408,59.99977835651355,68.0,-13.33370273914408,rand_init_optimization_results,56,0.0
112,0.04,5.0,140.0,0.7827826185992035,12.417591912937898,0.02,0.2,8,0,0.1225791587543144,11.830328813334162,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.1960766459047747,23.64062699271044,0.8,1.2,0,-80,5,5,60,59.999747554433576,71.0,-18.33375407594404,59.999747554433576,71.0,-18.33375407594404,rand_init_optimization_results,57,0.0
113,0.04,5.0,140.0,0.2340077000518848,7.326339342675246,0.02,0.2,8,0,0.1626519065660596,8.691388839945802,0.1,0.2,2,0,0.8,0.2,0.2,0.8,18.283079330496168,28.96985176710817,0.8,1.2,0,-80,5,5,60,59.9998722246121,62.0,-3.3335462923131707,59.9998722246121,62.0,-3.3335462923131707,rand_init_optimization_results,58,0.0
114,0.04,5.0,140.0,0.4267359838401688,16.856240815025956,0.02,0.2,8,0,0.1950549661352282,6.221170340783189,0.1,0.2,2,0,0.8,0.2,0.2,0.8,1.9680946478626653,27.00149491106849,0.8,1.2,0,-80,5,5,60,59.99977368055765,48.0,19.99962280092942,59.99977368055765,48.0,19.99962280092942,rand_init_optimization_results,72,0.0
115,0.04,5.0,140.0,0.1043258926442088,1.351357197089193,0.02,0.2,8,0,0.1228268448521355,6.447367285362702,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.526723613157766,20.929365838165005,0.8,1.2,0,-80,5,5,60,59.99973962627692,54.0,9.999566043794866,59.99973962627692,54.0,9.999566043794866,rand_init_optimization_results,73,0.25
116,0.04,5.0,140.0,0.3849876071926479,2.4620507532086746,0.02,0.2,8,0,0.2162020516555076,3.32013114093688,0.1,0.2,2,0,0.8,0.2,0.2,0.8,8.573947918278101,26.744425824602,0.8,1.2,0,-80,5,5,60,59.999867445205155,11.0,81.66644574200859,59.999867445205155,11.0,81.66644574200859,rand_init_optimization_results,74,0.0
117,0.04,5.0,140.0,0.6650625861659389,2.77365935419943,0.02,0.2,8,0,0.1923936326178721,7.102459380358575,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.95584276114754,29.705006195091528,0.8,1.2,0,-80,5,5,60,59.99979502106159,58.0,3.332991701769312,59.99979502106159,58.0,3.332991701769312,rand_init_optimization_results,75,0.0
118,0.04,5.0,140.0,0.9790463646644912,3.614087651020115,0.02,0.2,8,0,0.1465063412994307,8.366356975622274,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.172321731863132,24.510737520499788,0.8,1.2,0,-80,5,5,60,59.99975785263719,58.0,3.332929754395314,59.99975785263719,58.0,3.332929754395314,rand_init_optimization_results,90,0.0
119,0.04,5.0,140.0,0.976159973672564,9.878909006002088,0.02,0.2,8,0,0.0600119249909171,3.2259879787497,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.688776251430725,20.51779208409523,0.8,1.2,0,-80,5,5,60,59.99972244709148,100.0,-66.66712925484754,59.99972244709148,100.0,-66.66712925484754,rand_init_optimization_results,91,0.0
120,0.04,5.0,140.0,0.401867858295211,4.799310937524351,0.02,0.2,8,0,0.056542826370347,4.449689159544413,0.1,0.2,2,0,0.8,0.2,0.2,0.8,8.594286576731774,16.597391662077463,0.8,1.2,0,-80,5,5,60,59.99991608274241,9.0,84.99986013790402,59.99991608274241,52.0,13.333193471237347,rand_init_optimization_results,92,0.0
121,0.04,5.0,140.0,0.5687479674223381,7.28994809594866,0.02,0.2,8,0,0.1766683233222155,8.913172122563573,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.4188162905045685,23.917832214956093,0.8,1.2,0,-80,5,5,60,59.99975331787458,60.0,-0.0004111368757027,59.99975331787458,60.0,-0.0004111368757027,rand_init_optimization_results,93,0.0
122,0.04,5.0,140.0,0.1582914032765512,8.514824718970978,0.02,0.2,8,0,0.0642651671031279,11.660995041715402,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.095411149252919,19.214279122512178,0.8,1.2,0,-80,5,5,60,59.99985796530565,69.0,-15.000236724490582,59.99985796530565,69.0,-15.000236724490582,rand_init_optimization_results,94,0.0
