,a,b,c,ep_delta,ep_eta,ep_alpha,ep_beta,ep_ujump,ep_input,ip_delta,ip_eta,ip_alpha,ip_beta,ip_ujump,ip_input,cp_ee,cp_ii,cp_ie,cp_ei,sp_ge,sp_gi,sp_sejump,sp_sijump,sp_reve,sp_revi,sp_tause,sp_tausi,f_target,fmax_MPR_exc,fmax_SNN_exc,error_freq_exc,fmax_MPR_inh,fmax_SNN_inh,error_freq_inh,parameter_set_file,param_ID,fitness
26,0.04,5.0,140.0,0.5056179407694176,5.41894337295381,0.02,0.2,8,0,0.9321058754632048,8.234083964158643,0.1,0.2,2,0,0.8,0.2,0.2,0.8,9.823362900198523,2.7746293241818503,0.8,1.2,0,-80,5,5,6,5.99997722156207,11.0,-83.33371297396549,5.99997722156207,5.0,16.666287026034507,optimized_frequencies,214,0.0
27,0.04,5.0,140.0,0.5671119510152086,12.35291789356162,0.02,0.2,8,0,0.8211586553583807,23.30794259078044,0.1,0.2,2,0,0.8,0.2,0.2,0.8,1.978841114414548,1.7442596488517434,0.8,1.2,0,-80,5,5,6,5.999989637108822,6.0,-0.0001727148529676,5.999989637108822,6.0,-0.0001727148529676,optimized_frequencies,215,0.0
28,0.04,5.0,140.0,0.0900173469887636,18.232301011313297,0.02,0.2,8,0,0.7289763905950146,25.46623690072075,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.807555640667184,1.272233369046006,0.8,1.2,0,-80,5,5,6,5.9998854415274465,6.0,-0.0019093078758913,5.9998854415274465,6.0,-0.0019093078758913,optimized_frequencies,216,0.0
29,0.04,5.0,140.0,0.0644894507882445,5.013296009288505,0.02,0.2,8,0,0.4437229620605663,2.8936194383872547,0.1,0.2,2,0,0.8,0.2,0.2,0.8,11.891280305904989,24.883224361714788,0.8,1.2,0,-80,5,5,6,5.999983582828733,7.0,-16.66694028618778,5.999983582828733,10.0,-66.66694028618778,optimized_frequencies,217,0.0
30,0.04,5.0,140.0,0.6571799781489157,15.020080427370209,0.02,0.2,8,0,0.909402453420117,24.243368419361698,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.763701829589367,2.657361183684877,0.8,1.2,0,-80,5,5,6,5.999906664177711,7.0,-16.668222263704813,5.999906664177711,7.0,-16.668222263704813,optimized_frequencies,218,0.0
31,0.04,5.0,140.0,0.9812792758781228,1.486003008846346,0.02,0.2,8,0,0.9278478118071996,6.535357967625608,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.095253573696895,2.093061646563804,0.8,1.2,0,-80,5,5,6,5.999958651202217,5.0,16.665977520036947,5.999958651202217,5.0,16.665977520036947,optimized_frequencies,219,0.0
32,0.04,5.0,140.0,0.4452247257373458,11.85606261785736,0.02,0.2,8,0,0.7947891492980848,17.4739018476579,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.788603269520937,3.292403452251266,0.8,1.2,0,-80,5,5,6,5.999917440660475,6.0,-0.0013759889920805,5.999917440660475,6.0,-0.0013759889920805,optimized_frequencies,220,0.0
33,0.04,5.0,140.0,0.4263011750577691,9.744756033079398,0.02,0.2,8,0,0.9688858625576016,13.831608907471733,0.1,0.2,2,0,0.8,0.2,0.2,0.8,11.793479560070624,5.827405379631589,0.8,1.2,0,-80,5,5,6,5.9999748496216965,4.0,33.33291416036161,5.9999748496216965,4.0,33.33291416036161,optimized_frequencies,221,0.0
34,0.04,5.0,140.0,0.5745778280212874,5.859978849162178,0.02,0.2,8,0,0.7566360583165255,10.327349958995086,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.153213679944416,1.4680305729967564,0.8,1.2,0,-80,5,5,6,5.99997537734223,5.0,16.66625628903717,5.99997537734223,5.0,16.66625628903717,optimized_frequencies,222,0.0
35,0.04,5.0,140.0,0.403928336157801,2.6426189013504926,0.02,0.2,8,0,0.9337708081187912,0.8552173199997952,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.1935989619691085,1.5033972628060113,0.8,1.2,0,-80,5,5,6,5.999946831135688,5.0,16.66578051892813,5.999946831135688,5.0,16.66578051892813,optimized_frequencies,223,0.0
36,0.04,5.0,140.0,0.3637458473084942,15.84747414856166,0.02,0.2,8,0,0.4910895879459838,30.40012477472538,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.894322248763415,1.990094004557564,0.8,1.2,0,-80,5,5,6,5.999908570035354,6.0,-0.0015238327441065,5.999908570035354,6.0,-0.0015238327441065,optimized_frequencies,224,0.0
37,0.04,5.0,140.0,0.6270175495330945,12.673780707818072,0.02,0.2,8,0,0.9289772104316474,21.0222618058546,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.46574873392089,2.300337250205798,0.8,1.2,0,-80,5,5,6,5.99990424971674,6.0,-0.0015958380543394,5.99990424971674,6.0,-0.0015958380543394,optimized_frequencies,225,0.0
38,0.04,5.0,140.0,0.0428553827318467,9.313112136535244,0.02,0.2,8,0,0.5813915716959133,7.568949180698695,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.8743089360752467,1.7057206515563852,0.8,1.2,0,-80,5,5,6,5.99990350439859,6.0,-0.0016082600234964,5.99990350439859,6.0,-0.0016082600234964,optimized_frequencies,226,0.0
39,0.04,5.0,140.0,0.4308081959546648,1.7504086646560602,0.02,0.2,8,0,0.9233754798390106,0.8418505348742258,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.523897644403124,3.2074732317808063,0.8,1.2,0,-80,5,5,6,5.999972950919443,11.0,-83.33378415134261,5.999972950919443,6.0,-0.0004508180092788,optimized_frequencies,227,0.0
