,a,b,c,ep_delta,ep_eta,ep_alpha,ep_beta,ep_ujump,ep_input,ip_delta,ip_eta,ip_alpha,ip_beta,ip_ujump,ip_input,cp_ee,cp_ii,cp_ie,cp_ei,sp_ge,sp_gi,sp_sejump,sp_sijump,sp_reve,sp_revi,sp_tause,sp_tausi,f_target,fmax_MPR_exc,fmax_SNN_exc,error_freq_exc,fmax_MPR_inh,fmax_SNN_inh,error_freq_inh,parameter_set_file,param_ID,fitness
74,0.04,5.0,140.0,0.8522109712118006,17.381800613004028,0.02,0.2,8,0,0.7599961617500287,66.05823660538042,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.858137726304497,1.5293434702643616,0.8,1.2,0,-80,5,5,6,5.99989189578754,5.0,16.664864929792333,5.99989189578754,6.0,-0.0018017368743331,optimized_frequencies,238,0.0
75,0.04,5.0,140.0,0.4052070990278665,8.927730521119912,0.02,0.2,8,0,0.7745943836410493,9.67447004496016,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.993299410551708,1.3009386076883267,0.8,1.2,0,-80,5,5,6,5.999972944698965,6.0,-0.000450921683918,5.999972944698965,6.0,-0.000450921683918,optimized_frequencies,239,0.0
76,0.04,5.0,140.0,0.562738323617332,2.7742726680149,0.02,0.2,8,0,0.8493111158182051,1.6746429594423304,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.755558434498678,2.0113741321162344,0.8,1.2,0,-80,5,5,6,5.999965940827865,6.0,-0.0005676528689176,5.999965940827865,6.0,-0.0005676528689176,optimized_frequencies,240,0.0
77,0.04,5.0,140.0,0.511503627281777,3.7921565258938728,0.02,0.2,8,0,0.9359292852350564,8.836617029570284,0.1,0.2,2,0,0.8,0.2,0.2,0.8,10.208212257816108,3.868798010082413,0.8,1.2,0,-80,5,5,6,5.9999682482563,9.0,-50.00052919572834,5.9999682482563,9.0,-50.00052919572834,optimized_frequencies,241,0.0
78,0.04,5.0,140.0,0.0495191738449186,11.927872126388866,0.02,0.2,8,0,0.8916750997514455,13.415287137353651,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.107517506438088,4.230017349159695,0.8,1.2,0,-80,5,5,6,5.999940754784053,6.0,-0.0009874202657892,5.999940754784053,6.0,-0.0009874202657892,optimized_frequencies,242,2.25
79,0.04,5.0,140.0,0.7864586272641543,11.520761881534622,0.02,0.2,8,0,0.9318074229173898,34.23662550855154,0.1,0.2,2,0,0.8,0.2,0.2,0.8,8.190858729985443,2.3188016378510383,0.8,1.2,0,-80,5,5,6,5.999966889244523,10.0,-66.66721851259129,5.999966889244523,10.0,-66.66721851259129,optimized_frequencies,243,0.0
80,0.04,5.0,140.0,0.8414506793548545,7.1263542819768375,0.02,0.2,8,0,0.9923807365673556,23.65600027325032,0.1,0.2,2,0,0.8,0.2,0.2,0.8,8.41298069783453,2.166684814851568,0.8,1.2,0,-80,5,5,6,5.999965615848802,2.0,66.66609359748003,5.999965615848802,2.0,66.66609359748003,optimized_frequencies,244,0.0
81,0.04,5.0,140.0,0.4418521151564704,12.58826503996799,0.02,0.2,8,0,0.950134763021166,21.902963614442225,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.278375828779657,1.96145847466312,0.8,1.2,0,-80,5,5,6,5.999899433475243,6.0,-0.0016761087459441,5.999899433475243,6.0,-0.0016761087459441,optimized_frequencies,245,0.0
82,0.04,5.0,140.0,0.5528182428426951,4.587704019693733,0.02,0.2,8,0,0.2853818766460939,5.236240003812334,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.7144126637571375,1.7739421354683351,0.8,1.2,0,-80,5,5,6,5.999944466554983,6.0,-0.0009255574169457,5.999944466554983,6.0,-0.0009255574169457,optimized_frequencies,246,0.0
83,0.04,5.0,140.0,0.6517024736113879,10.024057211845395,0.02,0.2,8,0,0.6203943843917703,22.56322497343666,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.737981848470006,2.067077256251425,0.8,1.2,0,-80,5,5,6,5.999931350114418,9.0,-50.0011441647597,5.999931350114418,9.0,-50.0011441647597,optimized_frequencies,247,0.0
84,0.04,5.0,140.0,0.1892575123348043,13.429172454508024,0.02,0.2,8,0,0.640409904739693,12.251806043577751,0.1,0.2,2,0,0.8,0.2,0.2,0.8,17.85303051445401,25.117104144684397,0.8,1.2,0,-80,5,5,6,6.999972617315245,7.0,-0.0004563780792536,6.999972617315245,7.0,-0.0004563780792536,optimized_frequencies,248,0.25
85,0.04,5.0,140.0,0.2948911792541148,14.97551055038154,0.02,0.2,8,0,0.3272381081518051,33.95042001891429,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.5296039275275675,1.3426432428748782,0.8,1.2,0,-80,5,5,6,5.9999080050903855,6.0,-0.0015332484935755,5.9999080050903855,6.0,-0.0015332484935755,optimized_frequencies,249,0.0
86,0.04,5.0,140.0,0.3864359105519596,12.932472858348698,0.02,0.2,8,0,0.7311590150127111,15.993360672276957,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.299701972594286,1.0496036646418323,0.8,1.2,0,-80,5,5,6,5.999954064875707,6.0,-0.0007655854048789,5.999954064875707,6.0,-0.0007655854048789,optimized_frequencies,250,0.0
87,0.04,5.0,140.0,0.7847825973805307,10.351765604467143,0.02,0.2,8,0,0.782771588326576,17.90190197797906,0.1,0.2,2,0,0.8,0.2,0.2,0.8,17.980898795801764,6.104896665878423,0.8,1.2,0,-80,5,5,6,6.99996766743649,4.0,49.999461123941494,6.99996766743649,4.0,49.999461123941494,optimized_frequencies,251,0.25
88,0.04,5.0,140.0,0.5328658788201929,18.48778783811653,0.02,0.2,8,0,0.5116809891432855,66.4057568334194,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.9478682466233925,1.2105543840545767,0.8,1.2,0,-80,5,5,6,5.999948620019353,6.0,-0.0008563330107828,5.999948620019353,2.0,66.66581033365588,optimized_frequencies,252,0.0
89,0.04,5.0,140.0,0.2718136098945397,9.841117037485544,0.02,0.2,8,0,0.8707038957243286,12.594196214355923,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.400080541301431,3.7305077688778816,0.8,1.2,0,-80,5,5,6,5.999969650525805,6.0,-0.0005058245699185,5.999969650525805,6.0,-0.0005058245699185,optimized_frequencies,253,0.0
90,0.04,5.0,140.0,0.958282347235564,9.957864958712952,0.02,0.2,8,0,0.9214121202416016,23.39227377822581,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.99637256150572,2.520458767327927,0.8,1.2,0,-80,5,5,6,5.999908508691675,3.0,49.998475144861246,5.999908508691675,6.0,-0.0015248551387495,optimized_frequencies,254,0.0
91,0.04,5.0,140.0,0.5855991834802513,13.18379573567448,0.02,0.2,8,0,0.9157096851142834,22.306304579091204,0.1,0.2,2,0,0.8,0.2,0.2,0.8,11.76389375775138,4.655500560356691,0.8,1.2,0,-80,5,5,6,5.999966451208874,7.0,-16.667225813185425,5.999966451208874,7.0,-16.667225813185425,optimized_frequencies,255,0.0
